customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
16800,330,6,15472,2,3,3,233,Needing Attention
19453,276,6,15072,2,3,3,233,Needing Attention
21916,320,6,15295,2,3,3,233,Needing Attention
23472,200,6,17761,2,3,3,233,Needing Attention
24472,299,6,14428,2,3,3,233,Needing Attention
31990,250,6,17769,2,3,3,233,Needing Attention
34376,189,6,15369,2,3,3,233,Needing Attention
34700,290,6,14657,2,3,3,233,Needing Attention
39807,204,6,16807,2,3,3,233,Needing Attention
44278,286,6,16821,2,3,3,233,Needing Attention
45338,371,6,17121,2,3,3,233,Needing Attention
47224,236,6,15123,2,3,3,233,Needing Attention
2965,322,6,15482,2,3,3,233,Needing Attention
7386,332,6,15794,2,3,3,233,Needing Attention
11618,283,6,13803,2,3,3,233,Needing Attention
14837,369,6,14822,2,3,3,233,Needing Attention
14880,244,6,17532,2,3,3,233,Needing Attention
23459,202,6,15020,2,3,3,233,Needing Attention
31330,298,6,17903,2,3,3,233,Needing Attention
34825,270,6,14488,2,3,3,233,Needing Attention
34920,300,6,16210,2,3,3,233,Needing Attention
40858,234,6,17088,2,3,3,233,Needing Attention
42897,239,6,15658,2,3,3,233,Needing Attention
44736,296,6,16294,2,3,3,233,Needing Attention
1326,240,6,13856,2,3,3,233,Needing Attention
3405,222,6,15484,2,3,3,233,Needing Attention
6784,211,6,16418,2,3,3,233,Needing Attention
8792,321,6,15452,2,3,3,233,Needing Attention
11889,229,6,17741,2,3,3,233,Needing Attention
12200,366,6,13179,2,3,3,233,Needing Attention
12458,303,6,16373,2,3,3,233,Needing Attention
17953,245,6,15761,2,3,3,233,Needing Attention
20066,251,6,14224,2,3,3,233,Needing Attention
22802,209,6,14149,2,3,3,233,Needing Attention
24741,340,6,15984,2,3,3,233,Needing Attention
25647,204,6,14344,2,3,3,233,Needing Attention
27371,222,6,16088,2,3,3,233,Needing Attention
31778,286,6,16344,2,3,3,233,Needing Attention
37081,232,6,17687,2,3,3,233,Needing Attention
39601,236,6,16055,2,3,3,233,Needing Attention
40499,268,6,13574,2,3,3,233,Needing Attention
40561,220,6,14622,2,3,3,233,Needing Attention
41411,344,6,17758,2,3,3,233,Needing Attention
45808,207,6,15931,2,3,3,233,Needing Attention
47036,224,6,14666,2,3,3,233,Needing Attention
2366,303,6,13096,2,3,3,233,Needing Attention
4103,295,6,17748,2,3,3,233,Needing Attention
5974,217,6,13620,2,3,3,233,Needing Attention
11482,266,6,16858,2,3,3,233,Needing Attention
21800,205,6,16691,2,3,3,233,Needing Attention
24772,243,6,14434,2,3,3,233,Needing Attention
27374,299,6,14754,2,3,3,233,Needing Attention
27810,252,6,16072,2,3,3,233,Needing Attention
31334,219,6,13142,2,3,3,233,Needing Attention
31785,337,6,13808,2,3,3,233,Needing Attention
31813,188,6,15184,2,3,3,233,Needing Attention
34151,190,6,13414,2,3,3,233,Needing Attention
37752,249,6,17870,2,3,3,233,Needing Attention
40071,264,6,13416,2,3,3,233,Needing Attention
40359,261,6,16133,2,3,3,233,Needing Attention
44442,271,6,14265,2,3,3,233,Needing Attention
45957,200,6,17831,2,3,3,233,Needing Attention
46961,202,6,14950,2,3,3,233,Needing Attention
8294,196,6,16341,2,3,3,233,Needing Attention
11721,351,6,16751,2,3,3,233,Needing Attention
14442,195,6,13585,2,3,3,233,Needing Attention
15218,305,6,14696,2,3,3,233,Needing Attention
27723,226,6,15040,2,3,3,233,Needing Attention
35533,236,6,14464,2,3,3,233,Needing Attention
38105,302,6,14255,2,3,3,233,Needing Attention
43106,199,6,16945,2,3,3,233,Needing Attention
708,287,6,14792,2,3,3,233,Needing Attention
5678,254,6,17587,2,3,3,233,Needing Attention
7926,369,6,13222,2,3,3,233,Needing Attention
9793,238,6,16465,2,3,3,233,Needing Attention
11483,195,6,15201,2,3,3,233,Needing Attention
12741,250,6,15283,2,3,3,233,Needing Attention
14166,243,6,13030,2,3,3,233,Needing Attention
16890,257,6,15668,2,3,3,233,Needing Attention
20538,271,6,15827,2,3,3,233,Needing Attention
26396,193,6,17333,2,3,3,233,Needing Attention
32132,271,6,17270,2,3,3,233,Needing Attention
33809,204,6,16483,2,3,3,233,Needing Attention
34320,344,6,15186,2,3,3,233,Needing Attention
38070,330,6,16280,2,3,3,233,Needing Attention
38573,333,6,15100,2,3,3,233,Needing Attention
44165,273,6,13178,2,3,3,233,Needing Attention
1741,205,6,13040,2,3,3,233,Needing Attention
7629,302,6,16946,2,3,3,233,Needing Attention
7744,210,6,16985,2,3,3,233,Needing Attention
8369,205,6,17695,2,3,3,233,Needing Attention
8532,216,6,13669,2,3,3,233,Needing Attention
10786,208,6,15300,2,3,3,233,Needing Attention
11480,202,6,13591,2,3,3,233,Needing Attention
16921,232,6,15398,2,3,3,233,Needing Attention
17122,194,6,14739,2,3,3,233,Needing Attention
20800,206,6,13859,2,3,3,233,Needing Attention
21301,255,6,16264,2,3,3,233,Needing Attention
25628,314,6,15308,2,3,3,233,Needing Attention
28030,205,6,14720,2,3,3,233,Needing Attention
42251,243,6,17260,2,3,3,233,Needing Attention
43796,361,6,17111,2,3,3,233,Needing Attention
46506,205,6,13369,2,3,3,233,Needing Attention
47593,300,6,16478,2,3,3,233,Needing Attention
825,205,6,15042,2,3,3,233,Needing Attention
1960,310,6,15114,2,3,3,233,Needing Attention
3766,244,6,14734,2,3,3,233,Needing Attention
9897,309,6,15754,2,3,3,233,Needing Attention
12833,344,6,14291,2,3,3,233,Needing Attention
15871,203,6,15702,2,3,3,233,Needing Attention
17044,192,6,14824,2,3,3,233,Needing Attention
19687,286,6,16717,2,3,3,233,Needing Attention
21811,229,6,16706,2,3,3,233,Needing Attention
23025,219,6,17745,2,3,3,233,Needing Attention
23069,217,6,14162,2,3,3,233,Needing Attention
24831,259,6,16605,2,3,3,233,Needing Attention
30993,210,6,16108,2,3,3,233,Needing Attention
34411,251,6,17125,2,3,3,233,Needing Attention
37210,206,6,13880,2,3,3,233,Needing Attention
37392,349,6,17198,2,3,3,233,Needing Attention
39692,353,6,17322,2,3,3,233,Needing Attention
41533,199,6,16711,2,3,3,233,Needing Attention
45635,268,6,17758,2,3,3,233,Needing Attention
45962,309,6,16458,2,3,3,233,Needing Attention
46871,368,6,15585,2,3,3,233,Needing Attention
49507,356,6,14270,2,3,3,233,Needing Attention
49666,244,6,16201,2,3,3,233,Needing Attention
1502,221,6,17419,2,3,3,233,Needing Attention
3107,325,6,14849,2,3,3,233,Needing Attention
5395,199,6,14391,2,3,3,233,Needing Attention
8813,261,6,17372,2,3,3,233,Needing Attention
10414,215,6,15597,2,3,3,233,Needing Attention
11418,240,6,16395,2,3,3,233,Needing Attention
14890,191,6,13876,2,3,3,233,Needing Attention
17725,325,6,15862,2,3,3,233,Needing Attention
21604,213,6,13921,2,3,3,233,Needing Attention
21633,201,6,13225,2,3,3,233,Needing Attention
23227,189,6,15234,2,3,3,233,Needing Attention
24324,327,6,15883,2,3,3,233,Needing Attention
25857,199,6,15381,2,3,3,233,Needing Attention
26594,293,6,17628,2,3,3,233,Needing Attention
34816,272,6,16471,2,3,3,233,Needing Attention
35918,219,6,16721,2,3,3,233,Needing Attention
46091,206,6,16772,2,3,3,233,Needing Attention
49084,193,6,13629,2,3,3,233,Needing Attention
4698,345,6,15654,2,3,3,233,Needing Attention
6400,361,6,13232,2,3,3,233,Needing Attention
13048,317,6,15307,2,3,3,233,Needing Attention
14248,194,6,16032,2,3,3,233,Needing Attention
20645,303,6,15792,2,3,3,233,Needing Attention
24693,188,6,14120,2,3,3,233,Needing Attention
26091,217,6,16143,2,3,3,233,Needing Attention
27887,311,6,16266,2,3,3,233,Needing Attention
29419,200,6,16943,2,3,3,233,Needing Attention
34743,280,6,17213,2,3,3,233,Needing Attention
34806,364,6,15103,2,3,3,233,Needing Attention
39268,313,6,13065,2,3,3,233,Needing Attention
39286,302,6,16926,2,3,3,233,Needing Attention
39586,285,6,15067,2,3,3,233,Needing Attention
48534,310,6,15784,2,3,3,233,Needing Attention
48671,350,6,14969,2,3,3,233,Needing Attention
3420,196,6,15926,2,3,3,233,Needing Attention
5955,209,6,17814,2,3,3,233,Needing Attention
6476,242,6,14723,2,3,3,233,Needing Attention
7408,318,6,16664,2,3,3,233,Needing Attention
8623,207,6,17603,2,3,3,233,Needing Attention
11440,225,6,17311,2,3,3,233,Needing Attention
12219,295,6,17350,2,3,3,233,Needing Attention
16131,218,6,15282,2,3,3,233,Needing Attention
20311,249,6,17270,2,3,3,233,Needing Attention
21849,304,6,16362,2,3,3,233,Needing Attention
26411,212,6,14970,2,3,3,233,Needing Attention
30477,356,6,13878,2,3,3,233,Needing Attention
30938,320,6,16560,2,3,3,233,Needing Attention
31664,247,6,16203,2,3,3,233,Needing Attention
37505,321,6,14920,2,3,3,233,Needing Attention
41161,318,6,15526,2,3,3,233,Needing Attention
47820,362,6,14752,2,3,3,233,Needing Attention
2815,266,6,17825,2,3,3,233,Needing Attention
3025,203,6,17470,2,3,3,233,Needing Attention
4213,215,6,15124,2,3,3,233,Needing Attention
4621,239,6,17247,2,3,3,233,Needing Attention
4925,221,6,17162,2,3,3,233,Needing Attention
5025,218,6,16836,2,3,3,233,Needing Attention
13834,218,6,16256,2,3,3,233,Needing Attention
17683,314,6,14455,2,3,3,233,Needing Attention
18253,273,6,15129,2,3,3,233,Needing Attention
18720,270,6,14237,2,3,3,233,Needing Attention
19379,331,6,17869,2,3,3,233,Needing Attention
20567,254,6,15177,2,3,3,233,Needing Attention
21215,267,6,14865,2,3,3,233,Needing Attention
27586,189,6,17885,2,3,3,233,Needing Attention
29537,335,6,13411,2,3,3,233,Needing Attention
29566,299,6,16326,2,3,3,233,Needing Attention
34328,194,6,15882,2,3,3,233,Needing Attention
41873,290,6,14879,2,3,3,233,Needing Attention
42861,218,6,14592,2,3,3,233,Needing Attention
44216,241,6,14726,2,3,3,233,Needing Attention
46488,197,6,15545,2,3,3,233,Needing Attention
129,192,6,14527,2,3,3,233,Needing Attention
1119,196,6,12999,2,3,3,233,Needing Attention
5211,266,6,16170,2,3,3,233,Needing Attention
6618,227,6,15733,2,3,3,233,Needing Attention
7973,280,6,16797,2,3,3,233,Needing Attention
15055,214,6,15829,2,3,3,233,Needing Attention
15954,281,6,16005,2,3,3,233,Needing Attention
19028,306,6,14892,2,3,3,233,Needing Attention
22609,308,6,17555,2,3,3,233,Needing Attention
26792,229,6,14737,2,3,3,233,Needing Attention
39027,351,6,15237,2,3,3,233,Needing Attention
43791,208,6,17484,2,3,3,233,Needing Attention
12922,364,6,13164,2,3,3,233,Needing Attention
16576,200,6,15413,2,3,3,233,Needing Attention
16653,187,6,15244,2,3,3,233,Needing Attention
17289,278,6,16607,2,3,3,233,Needing Attention
22901,199,6,17436,2,3,3,233,Needing Attention
27523,371,6,16839,2,3,3,233,Needing Attention
29635,348,6,15463,2,3,3,233,Needing Attention
36749,202,6,16801,2,3,3,233,Needing Attention
42503,237,6,13252,2,3,3,233,Needing Attention
45122,250,6,15801,2,3,3,233,Needing Attention
45899,258,6,14604,2,3,3,233,Needing Attention
46075,282,6,13109,2,3,3,233,Needing Attention
46101,189,6,13313,2,3,3,233,Needing Attention
47621,201,6,13710,2,3,3,233,Needing Attention
48294,309,6,15662,2,3,3,233,Needing Attention
3482,189,6,13918,2,3,3,233,Needing Attention
4692,200,6,15269,2,3,3,233,Needing Attention
4863,284,6,13548,2,3,3,233,Needing Attention
8565,256,6,17410,2,3,3,233,Needing Attention
9004,216,6,17102,2,3,3,233,Needing Attention
17187,300,6,17632,2,3,3,233,Needing Attention
18687,266,6,16969,2,3,3,233,Needing Attention
21833,320,6,14375,2,3,3,233,Needing Attention
22756,294,6,15481,2,3,3,233,Needing Attention
25233,226,6,13323,2,3,3,233,Needing Attention
25772,219,6,17652,2,3,3,233,Needing Attention
27477,214,6,16475,2,3,3,233,Needing Attention
28202,287,6,14073,2,3,3,233,Needing Attention
28707,218,6,15162,2,3,3,233,Needing Attention
30781,214,6,14011,2,3,3,233,Needing Attention
31833,227,6,17210,2,3,3,233,Needing Attention
32941,202,6,16016,2,3,3,233,Needing Attention
33497,336,6,15909,2,3,3,233,Needing Attention
34254,197,6,14625,2,3,3,233,Needing Attention
36207,279,6,13679,2,3,3,233,Needing Attention
39625,302,6,16820,2,3,3,233,Needing Attention
40495,302,6,17203,2,3,3,233,Needing Attention
40770,262,6,15687,2,3,3,233,Needing Attention
40865,365,6,17053,2,3,3,233,Needing Attention
42319,222,6,14558,2,3,3,233,Needing Attention
43552,349,6,14941,2,3,3,233,Needing Attention
48253,239,6,15305,2,3,3,233,Needing Attention
8752,226,6,13090,2,3,3,233,Needing Attention
11006,347,6,14834,2,3,3,233,Needing Attention
13970,257,6,14214,2,3,3,233,Needing Attention
15606,190,6,17127,2,3,3,233,Needing Attention
17041,269,6,17033,2,3,3,233,Needing Attention
18039,347,6,13189,2,3,3,233,Needing Attention
22869,269,6,17485,2,3,3,233,Needing Attention
25115,200,6,16061,2,3,3,233,Needing Attention
28990,223,6,14385,2,3,3,233,Needing Attention
31513,229,6,17562,2,3,3,233,Needing Attention
31953,213,6,14666,2,3,3,233,Needing Attention
34546,235,6,14611,2,3,3,233,Needing Attention
37451,270,6,16411,2,3,3,233,Needing Attention
40417,214,6,13862,2,3,3,233,Needing Attention
42392,263,6,15559,2,3,3,233,Needing Attention
4009,255,6,17793,2,3,3,233,Needing Attention
5124,223,6,14663,2,3,3,233,Needing Attention
7504,335,6,16914,2,3,3,233,Needing Attention
11225,195,6,13344,2,3,3,233,Needing Attention
14636,224,6,15670,2,3,3,233,Needing Attention
21067,208,6,13365,2,3,3,233,Needing Attention
21367,225,6,15429,2,3,3,233,Needing Attention
22472,227,6,13338,2,3,3,233,Needing Attention
24095,220,6,15940,2,3,3,233,Needing Attention
27703,316,6,17015,2,3,3,233,Needing Attention
31565,300,6,13936,2,3,3,233,Needing Attention
32516,278,6,16919,2,3,3,233,Needing Attention
41125,304,6,14587,2,3,3,233,Needing Attention
43438,210,6,14611,2,3,3,233,Needing Attention
46108,213,6,16939,2,3,3,233,Needing Attention
48468,253,6,17432,2,3,3,233,Needing Attention
118,212,6,17754,2,3,3,233,Needing Attention
12945,225,6,15397,2,3,3,233,Needing Attention
13905,212,6,13247,2,3,3,233,Needing Attention
14054,323,6,15482,2,3,3,233,Needing Attention
16333,322,6,16974,2,3,3,233,Needing Attention
17732,226,6,13558,2,3,3,233,Needing Attention
18911,356,6,14765,2,3,3,233,Needing Attention
23237,192,6,17068,2,3,3,233,Needing Attention
25805,228,6,17490,2,3,3,233,Needing Attention
28607,194,6,16557,2,3,3,233,Needing Attention
30950,264,6,16795,2,3,3,233,Needing Attention
31164,226,6,17123,2,3,3,233,Needing Attention
42680,221,6,15097,2,3,3,233,Needing Attention
43181,207,6,14049,2,3,3,233,Needing Attention
48550,258,6,17360,2,3,3,233,Needing Attention
1276,216,6,14773,2,3,3,233,Needing Attention
2014,286,6,14509,2,3,3,233,Needing Attention
5269,273,6,15376,2,3,3,233,Needing Attention
6513,258,6,15873,2,3,3,233,Needing Attention
10853,250,6,17681,2,3,3,233,Needing Attention
18083,196,6,14330,2,3,3,233,Needing Attention
21487,236,6,17217,2,3,3,233,Needing Attention
29090,190,6,13503,2,3,3,233,Needing Attention
34524,234,6,14496,2,3,3,233,Needing Attention
38928,204,6,14555,2,3,3,233,Needing Attention
39533,199,6,14498,2,3,3,233,Needing Attention
45453,308,6,13750,2,3,3,233,Needing Attention
47189,314,6,13767,2,3,3,233,Needing Attention
47594,281,6,16827,2,3,3,233,Needing Attention
4999,312,6,17386,2,3,3,233,Needing Attention
5525,288,6,15461,2,3,3,233,Needing Attention
7232,356,6,17297,2,3,3,233,Needing Attention
16575,230,6,14298,2,3,3,233,Needing Attention
18493,286,6,15876,2,3,3,233,Needing Attention
23597,201,6,15333,2,3,3,233,Needing Attention
26856,213,6,17145,2,3,3,233,Needing Attention
30575,258,6,13162,2,3,3,233,Needing Attention
30643,312,6,14871,2,3,3,233,Needing Attention
44507,347,6,17667,2,3,3,233,Needing Attention
46144,208,6,15576,2,3,3,233,Needing Attention
273,220,6,16602,2,3,3,233,Needing Attention
12007,297,6,17066,2,3,3,233,Needing Attention
12228,241,6,16032,2,3,3,233,Needing Attention
16939,247,6,16492,2,3,3,233,Needing Attention
18776,353,6,13003,2,3,3,233,Needing Attention
21318,295,6,16420,2,3,3,233,Needing Attention
28331,326,6,14023,2,3,3,233,Needing Attention
28429,361,6,13974,2,3,3,233,Needing Attention
32322,236,6,17121,2,3,3,233,Needing Attention
35969,274,6,15007,2,3,3,233,Needing Attention
38553,346,6,14961,2,3,3,233,Needing Attention
42614,316,6,13480,2,3,3,233,Needing Attention
43997,227,6,13635,2,3,3,233,Needing Attention
44391,304,6,14027,2,3,3,233,Needing Attention
48228,203,6,14637,2,3,3,233,Needing Attention
1002,251,6,17389,2,3,3,233,Needing Attention
1113,283,6,14748,2,3,3,233,Needing Attention
1690,197,6,13403,2,3,3,233,Needing Attention
7201,261,6,14472,2,3,3,233,Needing Attention
12664,230,6,16268,2,3,3,233,Needing Attention
12914,291,6,16130,2,3,3,233,Needing Attention
13178,220,6,16762,2,3,3,233,Needing Attention
13809,281,6,16353,2,3,3,233,Needing Attention
17223,221,6,15974,2,3,3,233,Needing Attention
17519,272,6,14109,2,3,3,233,Needing Attention
21972,314,6,17874,2,3,3,233,Needing Attention
32975,206,6,13563,2,3,3,233,Needing Attention
35119,264,6,14644,2,3,3,233,Needing Attention
37173,295,6,16413,2,3,3,233,Needing Attention
39004,259,6,16738,2,3,3,233,Needing Attention
42600,241,6,17142,2,3,3,233,Needing Attention
43651,223,6,17821,2,3,3,233,Needing Attention
44499,353,6,16793,2,3,3,233,Needing Attention
45608,244,6,15646,2,3,3,233,Needing Attention
48791,322,6,16730,2,3,3,233,Needing Attention
49016,316,6,15631,2,3,3,233,Needing Attention
1640,292,6,14376,2,3,3,233,Needing Attention
2891,270,6,17809,2,3,3,233,Needing Attention
8375,362,6,13830,2,3,3,233,Needing Attention
9523,270,6,15577,2,3,3,233,Needing Attention
9581,292,6,17896,2,3,3,233,Needing Attention
13760,215,6,17728,2,3,3,233,Needing Attention
15199,327,6,15285,2,3,3,233,Needing Attention
21221,227,6,15693,2,3,3,233,Needing Attention
25734,281,6,15391,2,3,3,233,Needing Attention
26696,283,6,16595,2,3,3,233,Needing Attention
31081,243,6,15127,2,3,3,233,Needing Attention
36770,238,6,17045,2,3,3,233,Needing Attention
36843,222,6,15979,2,3,3,233,Needing Attention
38284,226,6,14862,2,3,3,233,Needing Attention
39842,282,6,15529,2,3,3,233,Needing Attention
44799,247,6,14043,2,3,3,233,Needing Attention
46885,290,6,16340,2,3,3,233,Needing Attention
47124,197,6,15139,2,3,3,233,Needing Attention
49253,199,6,15348,2,3,3,233,Needing Attention
49999,356,6,14321,2,3,3,233,Needing Attention
221,258,6,21964,2,3,4,234,Cannot Lose Them
8674,334,6,18087,2,3,4,234,Cannot Lose Them
9358,346,6,18206,2,3,4,234,Cannot Lose Them
15708,200,6,24591,2,3,4,234,Cannot Lose Them
19146,216,6,18557,2,3,4,234,Cannot Lose Them
19685,231,6,20453,2,3,4,234,Cannot Lose Them
20699,189,6,19393,2,3,4,234,Cannot Lose Them
21321,372,6,18689,2,3,4,234,Cannot Lose Them
24781,268,6,20172,2,3,4,234,Cannot Lose Them
38980,275,6,18080,2,3,4,234,Cannot Lose Them
47958,319,6,18390,2,3,4,234,Cannot Lose Them
5351,213,6,18151,2,3,4,234,Cannot Lose Them
13472,188,6,18794,2,3,4,234,Cannot Lose Them
20464,289,6,18966,2,3,4,234,Cannot Lose Them
28407,187,6,18768,2,3,4,234,Cannot Lose Them
48912,298,6,24021,2,3,4,234,Cannot Lose Them
910,249,6,18459,2,3,4,234,Cannot Lose Them
1204,352,6,22554,2,3,4,234,Cannot Lose Them
2894,263,6,18156,2,3,4,234,Cannot Lose Them
5249,346,6,18939,2,3,4,234,Cannot Lose Them
10172,261,6,19854,2,3,4,234,Cannot Lose Them
11857,361,6,17937,2,3,4,234,Cannot Lose Them
16113,359,6,20215,2,3,4,234,Cannot Lose Them
22215,261,6,19021,2,3,4,234,Cannot Lose Them
24347,313,6,19534,2,3,4,234,Cannot Lose Them
29514,246,6,21334,2,3,4,234,Cannot Lose Them
29815,366,6,19306,2,3,4,234,Cannot Lose Them
36573,310,6,21276,2,3,4,234,Cannot Lose Them
42772,301,6,20827,2,3,4,234,Cannot Lose Them
933,303,6,19245,2,3,4,234,Cannot Lose Them
7876,200,6,21272,2,3,4,234,Cannot Lose Them
11512,211,6,18516,2,3,4,234,Cannot Lose Them
14730,202,6,20715,2,3,4,234,Cannot Lose Them
15436,217,6,22948,2,3,4,234,Cannot Lose Them
18193,188,6,19830,2,3,4,234,Cannot Lose Them
19646,197,6,19505,2,3,4,234,Cannot Lose Them
23938,191,6,21027,2,3,4,234,Cannot Lose Them
27455,240,6,19236,2,3,4,234,Cannot Lose Them
30748,312,6,20381,2,3,4,234,Cannot Lose Them
33947,283,6,18526,2,3,4,234,Cannot Lose Them
17211,267,6,18885,2,3,4,234,Cannot Lose Them
17338,187,6,19910,2,3,4,234,Cannot Lose Them
31193,253,6,19773,2,3,4,234,Cannot Lose Them
36639,285,6,22850,2,3,4,234,Cannot Lose Them
38305,280,6,19207,2,3,4,234,Cannot Lose Them
38367,340,6,19215,2,3,4,234,Cannot Lose Them
63,363,6,23109,2,3,4,234,Cannot Lose Them
